"Taxa","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"PI563516.D1EYBACXX.8.250140219",8,0,20,80,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,439.912445068359,384.623138427734,388.029510498047,391.402740478516,1097,183,1000,NA,1700,459,1512,1871,913,261,200,100,NA,22
"PI569012.D1G0BACXX.7.250130167",9,0,30,70,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,537.269348144531,506.141967773438,533.131042480469,514.940063476562,640,72,700,600,1290,300,3635,4136,740,119,600,400,-0.537469983100891,21
"PI569803.D1G0BACXX.7.250130179",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,717.491149902344,673.97314453125,678.938537597656,686.065612792969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"PI569804.D1G0BACXX.7.250130191",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,717.491149902344,673.97314453125,678.938537597656,686.065612792969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"PI569805.D1G0BACXX.7.250130203",9,0,30,70,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,563.639892578125,547.833190917969,564.560485839844,550.327758789062,640,72,700,600,1290,300,3635,4136,740,119,600,400,NA,22
"PI569819.D1G0BACXX.7.250130215",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,625.195129394531,602.201293945312,626.398315429688,602.673522949219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"PI569833.D1G0BACXX.7.250130227",9,0,30,70,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,660.026062011719,596.859008789062,638.140441894531,605.857788085938,640,72,700,600,1290,300,3635,4136,740,119,600,400,NA,21
"PI569834.D1FY1ACXX.8.250123305",9,0,30,70,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,660.026062011719,596.859008789062,638.140441894531,605.857788085938,640,72,700,600,1290,300,3635,4136,740,119,600,400,NA,23
"PI569847.D1FY1ACXX.8.250123306",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,625.195129394531,602.201293945312,626.398315429688,602.673522949219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"PI569860.D1FY1ACXX.8.250123308",8,0,0,100,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,534.328369140625,481.463836669922,528.447448730469,503.320129394531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"PI569869.D1FY1ACXX.8.250123309",8,0,0,100,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,548.636413574219,501.447387695312,529.180969238281,510.710327148438,808,39,NA,NA,1674,646,2927,2685,1018,NA,600,400,-0.372310012578964,21
"PI569870.D1FY1ACXX.8.250123310",8,0,0,100,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,548.636413574219,501.447387695312,529.180969238281,510.710327148438,808,39,NA,NA,1674,646,2927,2685,1018,NA,600,400,-0.372310012578964,21
"PI569873.D1FY1ACXX.8.250123311",8,0,0,100,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,534.328369140625,481.463836669922,528.447448730469,503.320129394531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"PI569875.D1FY1ACXX.8.250123312",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,648.631713867188,592.928833007812,597.967651367188,605.68212890625,808,39,NA,NA,1674,646,2927,2685,1018,NA,600,400,-0.457399994134903,23
"PI569876.D1FY1ACXX.8.250123313",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,648.631713867188,592.928833007812,597.967651367188,605.68212890625,808,39,NA,NA,1674,646,2927,2685,1018,NA,600,400,-0.457399994134903,23
"PI569886.D1FY1ACXX.8.250123315",12,0,80,20,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,483.014068603516,448.130767822266,453.707580566406,451.44580078125,1135,123,NA,NA,NA,NA,1838,1669,NA,NA,600,400,-0.324459999799728,26
"PI570119.D1FY1ACXX.8.250123316",12,0,100,0,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,475.79345703125,393.143463134766,406.072967529297,406.186370849609,1991,655,NA,NA,2225,132,1182,1610,508,41,300,100,-0.225069999694824,19
"PI570120.D1FY1ACXX.8.250123317",9,0,30,70,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,480.064666748047,390.779510498047,407.824523925781,408.553741455078,1269,376,700,NA,1541,269,2092,2863,713,179,200,200,-0.202089995145798,18
"PI570122.D1FY1ACXX.8.250123318",8,0,0,100,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,496.607299804688,452.639923095703,454.017181396484,459.146942138672,808,39,NA,NA,1674,646,2927,2685,1018,NA,600,400,-0.426349997520447,24
"PI570123.D1FY1ACXX.8.250123319",8,0,0,100,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,496.607299804688,452.639923095703,454.017181396484,459.146942138672,808,39,NA,NA,1674,646,2927,2685,1018,NA,600,400,-0.426349997520447,24
"PI570124.D1FY1ACXX.8.250123320",8,0,0,100,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,496.607299804688,452.639923095703,454.017181396484,459.146942138672,808,39,NA,NA,1674,646,2927,2685,1018,NA,600,400,-0.426349997520447,24
"PI570125.D1FY1ACXX.8.250123321",11,0,70,30,0,NA,NA,NA,NA,NA,NA,306.116180419922,248.456329345703,239.525482177734,245.075454711914,1852,645,NA,NA,2094,309,1515,1920,568,98,400,200,0.0953729972243309,4
"PI570126.D1FY1ACXX.8.250123322",11,0,70,30,0,NA,NA,NA,NA,NA,NA,306.116180419922,248.456329345703,239.525482177734,245.075454711914,1852,645,NA,NA,2094,309,1515,1920,568,98,400,200,0.0953729972243309,4
"PI570127.D1FY1ACXX.8.250123323",8,0,20,80,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,539.408508300781,522.718200683594,519.363159179688,532.628601074219,545,40,NA,NA,1422,661,3320,2938,973,NA,700,500,-0.296229988336563,23
"PI570130.D1FY1ACXX.8.250123325",12,0,100,0,0,NA,NA,NA,NA,NA,NA,356.824493408203,275.37158203125,276.87109375,276.010467529297,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.164700001478195,18
"PI570136.D1FY1ACXX.8.250123326",8,0,20,80,0,447.863861083984,24.2997493743896,54.5299301147461,211.468139648438,27.4741230010986,130.091888427734,473.161987304688,413.496429443359,428.050354003906,428.088165283203,1158,370,NA,NA,1808,721,2213,2512,914,NA,500,400,-0.246639996767044,20
"PI570137.D1FY1ACXX.8.250123327",8,0,20,80,0,447.863861083984,24.2997493743896,54.5299301147461,211.468139648438,27.4741230010986,130.091888427734,473.161987304688,413.496429443359,428.050354003906,428.088165283203,1158,370,NA,NA,1808,721,2213,2512,914,NA,500,400,-0.246639996767044,20
"PI570139.D1FY1ACXX.8.250123328",8,0,20,80,0,447.863861083984,24.2997493743896,54.5299301147461,211.468139648438,27.4741230010986,130.091888427734,473.161987304688,413.496429443359,428.050354003906,428.088165283203,1158,370,NA,NA,1808,721,2213,2512,914,NA,500,400,-0.246639996767044,20
"PI570145.D1FY1ACXX.8.250123329",9,0,50,50,0,447.863861083984,24.2997493743896,54.5299301147461,211.468139648438,27.4741230010986,130.091888427734,473.161987304688,413.496429443359,428.050354003906,428.088165283203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"PI570146.D1FY1ACXX.8.250123330",9,0,50,50,0,447.863861083984,24.2997493743896,54.5299301147461,211.468139648438,27.4741230010986,130.091888427734,473.161987304688,413.496429443359,428.050354003906,428.088165283203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"PI570149.D1FY1ACXX.8.250123331",2,0,0,50,50,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,466.168579101562,415.220550537109,430.977935791016,421.793365478516,621,106,NA,100,NA,NA,3409,4358,NA,NA,500,300,-0.293610006570816,22
"PI570154.D1FY1ACXX.8.250123332",8,0,20,80,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,513.613952636719,461.117156982422,475.501251220703,466.95947265625,1158,370,NA,NA,1808,721,2213,2512,914,NA,500,400,-0.48335999250412,23
"PI570155.D1FY1ACXX.8.250123333",8,0,20,80,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,513.613952636719,461.117156982422,475.501251220703,466.95947265625,1158,370,NA,NA,1808,721,2213,2512,914,NA,500,400,-0.48335999250412,23
"PI570157.D1FY1ACXX.8.250123334",8,0,20,80,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,464.338165283203,400.683502197266,427.042877197266,408.172149658203,1603,1079,NA,NA,NA,NA,2093,2400,NA,NA,800,500,-0.141800001263618,20
"PI570158.D1FY1ACXX.8.250123335",8,0,20,80,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,513.613952636719,461.117156982422,475.501251220703,466.95947265625,1158,370,NA,NA,1808,721,2213,2512,914,NA,500,400,-0.43299001455307,22
"PI570159.D1FY1ACXX.8.250123336",8,0,20,80,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,513.613952636719,461.117156982422,475.501251220703,466.95947265625,1158,370,NA,NA,1808,721,2213,2512,914,NA,500,400,-0.43299001455307,22
"PI570160.D1FY1ACXX.8.250123337",8,0,0,100,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,529.217834472656,446.161071777344,469.234069824219,460.884857177734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"PI570162.D1FY1ACXX.8.250123338",9,0,30,70,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,639.645568847656,558.156555175781,593.302185058594,563.646118164062,599,50,NA,NA,1350,548,3013,2962,889,NA,600,400,-0.540700018405914,22
"PI570163.D1FY1ACXX.8.250123339",9,0,30,70,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,639.645568847656,558.156555175781,593.302185058594,563.646118164062,599,50,NA,NA,1350,548,3013,2962,889,NA,600,400,-0.540700018405914,22
"PI570164.D1FY1ACXX.8.250123340",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,701.868530273438,650.583923339844,660.280822753906,666.470642089844,516,1,NA,NA,1519,727,3019,2761,1060,NA,700,500,NA,19
"PI570166.D1FY1ACXX.8.250123341",9,0,50,50,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,513.613952636719,461.117156982422,475.501251220703,466.95947265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.564589977264404,23
"PI570168.D1FY1ACXX.8.250123342",9,0,30,70,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,639.645568847656,558.156555175781,593.302185058594,563.646118164062,599,50,NA,NA,1350,548,3013,2962,889,NA,600,400,-0.540700018405914,22
"PI570171.D1FY1ACXX.8.250123343",9,0,50,50,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,476.540618896484,433.793640136719,439.243988037109,438.881713867188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.497920006513596,22
"PI570174.D1FY1ACXX.8.250123345",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,582.312133789062,544.038513183594,550.125854492188,556.024841308594,516,1,NA,NA,1519,727,3019,2761,1060,NA,700,500,-0.601300001144409,16
"PI570176.D1FY1ACXX.8.250123346",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,582.312133789062,544.038513183594,550.125854492188,556.024841308594,516,1,NA,NA,1519,727,3019,2761,1060,NA,700,500,NA,18
"PI570189.D1FY1ACXX.8.250123347",9,0,40,60,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,1147.56909179688,1019.57653808594,1121.4638671875,1044.37512207031,575,79,NA,NA,1299,578,3622,3115,863,NA,700,500,NA,26
"PI570190.D1FY1ACXX.8.250123348",9,0,40,60,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,1147.56909179688,1019.57653808594,1121.4638671875,1044.37512207031,575,79,NA,NA,1299,578,3622,3115,863,NA,700,500,NA,26
"PI570191.D1FY1ACXX.8.250123349",9,0,40,60,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,1147.56909179688,1019.57653808594,1121.4638671875,1044.37512207031,575,79,NA,NA,1299,578,3622,3115,863,NA,700,500,NA,26
"PI570218.D1FY1ACXX.8.250123350",9,0,50,50,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,556.275085449219,347.271209716797,373.778778076172,368.335784912109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0354570001363754,9
"PI570219.D1FY1ACXX.8.250123351",9,0,50,50,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,556.275085449219,347.271209716797,373.778778076172,368.335784912109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0354570001363754,9
"PI570220.D1FY1ACXX.8.250123352",9,0,50,50,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,556.275085449219,347.271209716797,373.778778076172,368.335784912109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0354570001363754,9
"PI570228.D1FY1ACXX.8.250123353",9,0,50,50,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,593.911315917969,554.559692382812,584.177001953125,570.584899902344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.345420002937317,20
"PI570229.D1FY1ACXX.8.250123354",9,0,50,50,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,593.911315917969,554.559692382812,584.177001953125,570.584899902344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.345420002937317,20
"PI570233.D1FY1ACXX.8.250123355",9,0,50,50,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,476.540618896484,433.793640136719,439.243988037109,438.881713867188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.409319996833801,22
"PI570234.D1FY1ACXX.8.250123356",9,0,50,50,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,476.540618896484,433.793640136719,439.243988037109,438.881713867188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.409319996833801,22
"PI570237.D1FY1ACXX.8.250123357",8,0,10,90,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,682.089538574219,673.86865234375,683.537170410156,672.31005859375,594,36,NA,NA,1442,674,3074,2774,991,NA,700,500,-0.578149974346161,22
"PI570244.D1FY1ACXX.8.250123359",8,0,20,80,0,NA,NA,NA,NA,NA,NA,338.036041259766,262.292327880859,268.900939941406,263.313110351562,1158,370,NA,NA,1808,721,2213,2512,914,NA,500,400,-0.168630003929138,11
"PI570248.D1FY1ACXX.8.250123361",12,0,100,0,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,384.922546386719,297.692962646484,287.788391113281,295.120758056641,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,0.129380002617836,4
"PI570249.D1FY1ACXX.8.250123362",12,0,100,0,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,384.922546386719,297.692962646484,287.788391113281,295.120758056641,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,0.129380002617836,4
"PI570252.D1FY1ACXX.8.250123364",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,582.312133789062,544.038513183594,550.125854492188,556.024841308594,516,1,NA,NA,1519,727,3019,2761,1060,NA,700,500,NA,21
"PI570254.D1FY1ACXX.8.250123365",8,0,20,80,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,433.968414306641,354.916076660156,372.900146484375,361.210052490234,1603,1079,NA,NA,NA,NA,2093,2400,NA,NA,800,500,-0.195099994540215,19
"PI570255.D1FY1ACXX.8.250123366",9,0,33,67,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,446.155151367188,358.544128417969,386.650207519531,382.249114990234,1348,161,NA,NA,NA,NA,1987,2142,NA,NA,500,300,-0.218250006437302,21
"PI570256.D1FY1ACXX.8.250123367",9,0,33,67,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,446.155151367188,358.544128417969,386.650207519531,382.249114990234,1348,161,NA,NA,NA,NA,1987,2142,NA,NA,500,300,-0.218250006437302,21
"PI570260.D1FY1ACXX.8.250123368",8,0,20,80,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,438.135559082031,338.195739746094,330.627868652344,336.081115722656,1450,356,NA,NA,NA,NA,2292,1040,NA,NA,800,700,0.129319995641708,NA
"PI570261.D1FY1ACXX.8.250123369",8,0,20,80,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,438.135559082031,338.195739746094,330.627868652344,336.081115722656,1450,356,NA,NA,NA,NA,2292,1040,NA,NA,800,700,0.129319995641708,NA
"PI570262.D1FY1ACXX.8.250123370",8,0,20,80,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,438.135559082031,338.195739746094,330.627868652344,336.081115722656,1450,356,NA,NA,NA,NA,2292,1040,NA,NA,800,700,0.129319995641708,NA
"PI570271.D1FY1ACXX.8.250123371",9,0,30,70,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,669.7236328125,649.418762207031,660.12451171875,656.427795410156,599,50,NA,NA,1350,548,3013,2962,889,NA,600,400,-0.615000009536743,22
"PI570278.D1FY1ACXX.8.250123372",9,0,33,67,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,556.371765136719,460.649139404297,498.871643066406,486.392883300781,1348,161,NA,NA,NA,NA,1987,2142,NA,NA,500,300,-0.198770001530647,20
"PI570279.D1FY1ACXX.8.250123373",9,0,33,67,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,556.371765136719,460.649139404297,498.871643066406,486.392883300781,1348,161,NA,NA,NA,NA,1987,2142,NA,NA,500,300,-0.198770001530647,20
"PI570284.D1FY1ACXX.8.250123374",8,0,20,80,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,407.580017089844,344.643218994141,338.026885986328,339.118713378906,1450,356,NA,NA,NA,NA,2292,1040,NA,NA,800,700,-0.0977680012583733,NA
